assessment_id,name,url,remote_testing,adaptive_irt,duration_minutes,test_type_codes,is_knowledge,is_skill,is_personality,is_behavioral,is_coach,is_ability,is_evaluation,is_development,skills,category,job_levels,languages,description,text_for_embedding
verify-inductive-reasoning-2014,Verify - Inductive Reasoning (2014),https://www.shl.com/products/product-catalog/view/verify-inductive-reasoning-2014/,1,1,24.0,A,0,0,0,0,0,1,0,0,nan,nan,"Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level,","Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Finnish, French, Hungarian, Indonesian, English International, Italian, Latin American Spanish, Norwegian, Portuguese, Russian, Thai, English (USA), French (Canada), Dutch, Polish, Slovak, Arabic, German, Greek, Japanese, Korean, Romanian, Serbian, Spanish, Swedish, Turkish,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - Inductive Reasoning (2014) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level, | Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Finnish, French, Hungarian, Indonesian, English International, Italian, Latin American Spanish, Norwegian, Portuguese, Russian, Thai, English (USA), French (Canada), Dutch, Polish, Slovak, Arabic, German, Greek, Japanese, Korean, Romanian, Serbian, Spanish, Swedish, Turkish,"
verify-numerical-ability,Verify - Numerical Ability,https://www.shl.com/products/product-catalog/view/verify-numerical-ability/,1,1,20.0,A,0,0,0,0,0,1,0,0,nan,nan,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, Portuguese (Brazil), French (Canada), Chinese Simplified, Czech, Dutch, Finnish, French, German, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Norwegian, Portuguese, Romanian, Russian, Slovak, Spanish, Swedish, Turkish, English (USA), Latin American Spanish, Polish, Serbian, Chinese Traditional, Danish, Thai, Greek,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - Numerical Ability | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Arabic, Portuguese (Brazil), French (Canada), Chinese Simplified, Czech, Dutch, Finnish, French, German, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Norwegian, Portuguese, Romanian, Russian, Slovak, Spanish, Swedish, Turkish, English (USA), Latin American Spanish, Polish, Serbian, Chinese Traditional, Danish, Thai, Greek,"
verify-technical-checking-next-generation,Verify - Technical Checking - Next Generation,https://www.shl.com/products/product-catalog/view/verify-technical-checking-next-generation/,1,0,5.0,A,0,0,0,0,0,1,0,0,nan,nan,"Entry-Level,","Latin American Spanish, English (USA), English International, French, German, Italian, Dutch, Chinese Simplified,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - Technical Checking - Next Generation | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | Latin American Spanish, English (USA), English International, French, German, Italian, Dutch, Chinese Simplified,"
verify-verbal-ability-next-generation,Verify - Verbal Ability - Next Generation,https://www.shl.com/products/product-catalog/view/verify-verbal-ability-next-generation/,1,1,15.0,A,0,0,0,0,0,1,0,0,nan,nan,"General Population, Graduate, Executive, Director, Entry-Level, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Front Line Manager,","English (USA), English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - Verbal Ability - Next Generation | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | General Population, Graduate, Executive, Director, Entry-Level, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Front Line Manager, | English (USA), English International,"
verify-working-with-information,Verify - Working with Information,https://www.shl.com/products/product-catalog/view/verify-working-with-information/,1,0,10.0,A,0,0,0,0,0,1,0,0,nan,nan,"Entry-Level,","Greek, Arabic, Chinese Simplified, German, French, Italian, Dutch, English International, English (USA), Latin American Spanish,",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify - Working with Information | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | Greek, Arabic, Chinese Simplified, German, French, Italian, Dutch, English International, English (USA), Latin American Spanish,"
verify-g-ability-test-report,Verify G+ - Ability Test Report,https://www.shl.com/products/product-catalog/view/verify-g-ability-test-report/,1,0,,A,0,0,0,0,0,1,0,0,nan,nan,nan,nan,If you choose to continue with your current browser we cannot guarantee your experience.,Verify G+ - Ability Test Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | nan | nan
verify-g-candidate-report,Verify G+ - Candidate Report,https://www.shl.com/products/product-catalog/view/verify-g-candidate-report/,1,0,,A,0,0,0,0,0,1,0,0,nan,nan,nan,nan,If you choose to continue with your current browser we cannot guarantee your experience.,Verify G+ - Candidate Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | nan | nan
verify-interactive-ability-report,Verify Interactive Ability Report,https://www.shl.com/products/product-catalog/view/verify-interactive-ability-report/,1,0,,A,0,0,0,0,0,1,0,0,nan,nan,nan,nan,If you choose to continue with your current browser we cannot guarantee your experience.,Verify Interactive Ability Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | nan | nan
verify-interactive-g-candidate-report,Verify Interactive G+ Candidate Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-candidate-report/,1,0,,A,0,0,0,0,0,1,0,0,nan,nan,nan,nan,If you choose to continue with your current browser we cannot guarantee your experience.,Verify Interactive G+ Candidate Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | nan | nan
verify-interactive-g-report,Verify Interactive G+ Report,https://www.shl.com/products/product-catalog/view/verify-interactive-g-report/,1,0,,A,0,0,0,0,0,1,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"Verify Interactive G+ Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, | nan"
verify-interactive-process-monitoring,Verify Interactive Process Monitoring,https://www.shl.com/products/product-catalog/view/verify-interactive-process-monitoring/,1,0,18.0,A,0,0,0,0,0,1,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Verify Interactive Process Monitoring | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, | English (USA),"
virtual-assessment-and-development-centers,Virtual Assessment and Development Centers,https://www.shl.com/products/product-catalog/view/virtual-assessment-and-development-centers/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA), English International, Italian, German, Portuguese, Spanish, Latin American Spanish, French, French (Canada), Dutch, Japanese, Indonesian, Greek, Romanian, Chinese Simplified, Arabic,",If you choose to continue with your current browser we cannot guarantee your experience.,"Virtual Assessment and Development Centers | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA), English International, Italian, German, Portuguese, Spanish, Latin American Spanish, French, French (Canada), Dutch, Japanese, Indonesian, Greek, Romanian, Chinese Simplified, Arabic,"
visual-basic-for-applications-new,Visual Basic for Applications (New),https://www.shl.com/products/product-catalog/view/visual-basic-for-applications-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Visual Basic for Applications (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
visual-comparison-uk,Visual Comparison - UK,https://www.shl.com/products/product-catalog/view/visual-comparison-uk/,1,0,5.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level,","English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"Visual Comparison - UK | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English International,"
visual-comparison-us,Visual Comparison - US,https://www.shl.com/products/product-catalog/view/visual-comparison-us/,1,0,5.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Visual Comparison - US | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA),"
vlsi-and-embedded-systems-new,VLSI and Embedded Systems (New),https://www.shl.com/products/product-catalog/view/vlsi-and-embedded-systems-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"VLSI and Embedded Systems (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
what-is-the-value-us,What Is The Value - US,https://www.shl.com/products/product-catalog/view/what-is-the-value-us/,1,1,5.0,K,1,0,0,0,0,0,0,0,nan,nan,"Entry-Level,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"What Is The Value - US | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Entry-Level, | English (USA),"
